schoolid,schoolName,address,lowGrade,highGrade,schoolLevel,district,county,rankMovement,schoolYearlyDetails,hasBoundary
80291006632,The Cottage At Holly Ridge,"{'latLong': {'latitude': 39.65702, 'longitude': -104.914071}, 'street': '3301 South Monaco Parkway', 'city': 'Denver', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80222', 'zip4': '7645', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Denver/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80222/search.aspx', 'html': '3301 South Monaco Parkway<br />Denver, CO 80222-7645'}",PK,PK,Prekindergarten,"{'districtID': '0802910', 'districtName': 'Cherry Creek School District No. 5', 'url': 'https://www.schooldigger.com/go/CO/district/02910/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02910'}","{'countyName': 'Arapahoe County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Arapahoe+County/search.aspx'}",,"[{'year': 2020, 'numberOfStudents': 146, 'percentFreeDiscLunch': 35.62, 'percentofAfricanAmericanStudents': 24.66, 'percentofAsianStudents': 10.96, 'percentofHispanicStudents': 16.44, 'percentofIndianStudents': 1.37, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 41.1, 'percentofTwoOrMoreRaceStudents': 5.48, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 2.0, 'pupilTeacherRatio': 73.0, 'numberofAfricanAmericanStudents': 36, 'numberofAsianStudents': 16, 'numberofHispanicStudents': 24, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 60, 'numberofTwoOrMoreRaceStudents': 8, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 64, 'percentFreeDiscLunch': 40.62, 'percentofAfricanAmericanStudents': 20.31, 'percentofAsianStudents': 12.5, 'percentofHispanicStudents': 17.19, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 43.75, 'percentofTwoOrMoreRaceStudents': 6.25, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 2.0, 'pupilTeacherRatio': 32.0, 'numberofAfricanAmericanStudents': 13, 'numberofAsianStudents': 8, 'numberofHispanicStudents': 11, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 28, 'numberofTwoOrMoreRaceStudents': 4, 'numberofUnspecifiedRaceStudents': None}]",False
80291006769,The Journey Preschool,"{'latLong': {'latitude': 39.637028, 'longitude': -104.786313}, 'street': '4360 S. Pitkin', 'city': 'Aurora', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80015', 'zip4': '', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Aurora/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80015/search.aspx', 'html': '4360 S. Pitkin<br />Aurora, CO 80015'}",PK,PK,Prekindergarten,"{'districtID': '0802910', 'districtName': 'Cherry Creek School District No. 5', 'url': 'https://www.schooldigger.com/go/CO/district/02910/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02910'}","{'countyName': 'Arapahoe County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Arapahoe+County/search.aspx'}",,"[{'year': 2020, 'numberOfStudents': 65, 'percentFreeDiscLunch': 16.92, 'percentofAfricanAmericanStudents': 9.23, 'percentofAsianStudents': 3.08, 'percentofHispanicStudents': 56.92, 'percentofIndianStudents': 1.54, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 23.08, 'percentofTwoOrMoreRaceStudents': 6.15, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 0.7, 'pupilTeacherRatio': 92.8, 'numberofAfricanAmericanStudents': 6, 'numberofAsianStudents': 2, 'numberofHispanicStudents': 37, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 15, 'numberofTwoOrMoreRaceStudents': 4, 'numberofUnspecifiedRaceStudents': None}]",False
80336000417,Thomas Jefferson High School,"{'latLong': {'latitude': 39.6466, 'longitude': -104.9214}, 'street': '3950 South Holly Street', 'city': 'Denver', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80237', 'zip4': '1117', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Denver/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80237/search.aspx', 'html': '3950 South Holly Street<br />Denver, CO 80237-1117'}",9,12,High,"{'districtID': '0803360', 'districtName': 'School District No. 1', 'url': 'https://www.schooldigger.com/go/CO/district/03360/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=03360'}","{'countyName': 'Denver County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Denver+County/search.aspx'}",6.0,"[{'year': 2020, 'numberOfStudents': 1235, 'percentFreeDiscLunch': 48.02, 'percentofAfricanAmericanStudents': 16.84, 'percentofAsianStudents': 4.05, 'percentofHispanicStudents': 35.14, 'percentofIndianStudents': 0.57, 'percentofPacificIslanderStudents': 0.16, 'percentofWhiteStudents': 37.09, 'percentofTwoOrMoreRaceStudents': 6.15, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 64.9, 'pupilTeacherRatio': 19.0, 'numberofAfricanAmericanStudents': 208, 'numberofAsianStudents': 50, 'numberofHispanicStudents': 434, 'numberofIndianStudents': 7, 'numberofPacificIslanderStudents': 2, 'numberofWhiteStudents': 458, 'numberofTwoOrMoreRaceStudents': 76, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 1153, 'percentFreeDiscLunch': 50.13, 'percentofAfricanAmericanStudents': 17.52, 'percentofAsianStudents': 3.12, 'percentofHispanicStudents': 34.87, 'percentofIndianStudents': 0.43, 'percentofPacificIslanderStudents': 0.26, 'percentofWhiteStudents': 38.25, 'percentofTwoOrMoreRaceStudents': 5.55, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 61.1, 'pupilTeacherRatio': 18.8, 'numberofAfricanAmericanStudents': 202, 'numberofAsianStudents': 36, 'numberofHispanicStudents': 402, 'numberofIndianStudents': 5, 'numberofPacificIslanderStudents': 3, 'numberofWhiteStudents': 441, 'numberofTwoOrMoreRaceStudents': 64, 'numberofUnspecifiedRaceStudents': None}]",True
80480000792,Thomson Elementary School,"{'latLong': {'latitude': 39.8374, 'longitude': -105.0615}, 'street': '7750 Harlan Street', 'city': 'Arvada', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80003', 'zip4': '2417', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Arvada/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80003/search.aspx', 'html': '7750 Harlan Street<br />Arvada, CO 80003-2417'}",K,5,Elementary,"{'districtID': '0804800', 'districtName': 'Jefferson County School District No. R-1', 'url': 'https://www.schooldigger.com/go/CO/district/04800/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=04800'}","{'countyName': 'Jefferson County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Jefferson+County/search.aspx'}",-43.0,"[{'year': 2020, 'numberOfStudents': 272, 'percentFreeDiscLunch': 70.96, 'percentofAfricanAmericanStudents': 1.47, 'percentofAsianStudents': 4.04, 'percentofHispanicStudents': 42.28, 'percentofIndianStudents': 1.84, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 45.96, 'percentofTwoOrMoreRaceStudents': 4.41, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 19.1, 'pupilTeacherRatio': 14.2, 'numberofAfricanAmericanStudents': 4, 'numberofAsianStudents': 11, 'numberofHispanicStudents': 115, 'numberofIndianStudents': 5, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 125, 'numberofTwoOrMoreRaceStudents': 12, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 310, 'percentFreeDiscLunch': 68.71, 'percentofAfricanAmericanStudents': 0.32, 'percentofAsianStudents': 5.16, 'percentofHispanicStudents': 37.74, 'percentofIndianStudents': 1.61, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 50.32, 'percentofTwoOrMoreRaceStudents': 4.84, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 22.7, 'pupilTeacherRatio': 13.6, 'numberofAfricanAmericanStudents': 1, 'numberofAsianStudents': 16, 'numberofHispanicStudents': 117, 'numberofIndianStudents': 5, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 156, 'numberofTwoOrMoreRaceStudents': 15, 'numberofUnspecifiedRaceStudents': None}]",True
80690001191,Thornton Elementary School,"{'latLong': {'latitude': 39.8647, 'longitude': -104.9746}, 'street': '900 Eppinger Boulevard', 'city': 'Thornton', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80229', 'zip4': '3504', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Thornton/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80229/search.aspx', 'html': '900 Eppinger Boulevard<br />Thornton, CO 80229-3504'}",PK,5,Elementary,"{'districtID': '0806900', 'districtName': 'Adams 12 Five Star Schools', 'url': 'https://www.schooldigger.com/go/CO/district/06900/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=06900'}","{'countyName': 'Adams County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Adams+County/search.aspx'}",-59.0,"[{'year': 2020, 'numberOfStudents': 413, 'percentFreeDiscLunch': 86.68, 'percentofAfricanAmericanStudents': 3.15, 'percentofAsianStudents': 1.94, 'percentofHispanicStudents': 71.67, 'percentofIndianStudents': 0.73, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 20.82, 'percentofTwoOrMoreRaceStudents': 1.69, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 25.0, 'pupilTeacherRatio': 16.5, 'numberofAfricanAmericanStudents': 13, 'numberofAsianStudents': 8, 'numberofHispanicStudents': 296, 'numberofIndianStudents': 3, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 86, 'numberofTwoOrMoreRaceStudents': 7, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 430, 'percentFreeDiscLunch': 84.19, 'percentofAfricanAmericanStudents': 3.26, 'percentofAsianStudents': 1.86, 'percentofHispanicStudents': 73.02, 'percentofIndianStudents': 1.16, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 18.84, 'percentofTwoOrMoreRaceStudents': 1.86, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 25.9, 'pupilTeacherRatio': 16.6, 'numberofAfricanAmericanStudents': 14, 'numberofAsianStudents': 8, 'numberofHispanicStudents': 314, 'numberofIndianStudents': 5, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 81, 'numberofTwoOrMoreRaceStudents': 8, 'numberofUnspecifiedRaceStudents': None}]",True
80690001192,Thornton High School,"{'latLong': {'latitude': 39.8668, 'longitude': -104.98}, 'street': '9351 Washington Street', 'city': 'Thornton', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80229', 'zip4': '3520', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Thornton/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80229/search.aspx', 'html': '9351 Washington Street<br />Thornton, CO 80229-3520'}",9,12,High,"{'districtID': '0806900', 'districtName': 'Adams 12 Five Star Schools', 'url': 'https://www.schooldigger.com/go/CO/district/06900/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=06900'}","{'countyName': 'Adams County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Adams+County/search.aspx'}",-21.0,"[{'year': 2020, 'numberOfStudents': 1608, 'percentFreeDiscLunch': 60.82, 'percentofAfricanAmericanStudents': 3.79, 'percentofAsianStudents': 4.79, 'percentofHispanicStudents': 69.34, 'percentofIndianStudents': 1.0, 'percentofPacificIslanderStudents': 0.06, 'percentofWhiteStudents': 19.78, 'percentofTwoOrMoreRaceStudents': 1.24, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 89.6, 'pupilTeacherRatio': 17.9, 'numberofAfricanAmericanStudents': 61, 'numberofAsianStudents': 77, 'numberofHispanicStudents': 1115, 'numberofIndianStudents': 16, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 318, 'numberofTwoOrMoreRaceStudents': 20, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 1705, 'percentFreeDiscLunch': 38.42, 'percentofAfricanAmericanStudents': 3.75, 'percentofAsianStudents': 4.22, 'percentofHispanicStudents': 69.15, 'percentofIndianStudents': 1.06, 'percentofPacificIslanderStudents': 0.06, 'percentofWhiteStudents': 20.41, 'percentofTwoOrMoreRaceStudents': 1.35, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 90.2, 'pupilTeacherRatio': 18.8, 'numberofAfricanAmericanStudents': 64, 'numberofAsianStudents': 72, 'numberofHispanicStudents': 1179, 'numberofIndianStudents': 18, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 348, 'numberofTwoOrMoreRaceStudents': 23, 'numberofUnspecifiedRaceStudents': None}]",True
80690001183,Thornton Middle School,"{'latLong': {'latitude': 39.8675, 'longitude': -104.9768}, 'street': '9451 Hoffman Way', 'city': 'Thornton', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80229', 'zip4': '3535', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Thornton/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80229/search.aspx', 'html': '9451 Hoffman Way<br />Thornton, CO 80229-3535'}",6,8,Middle,"{'districtID': '0806900', 'districtName': 'Adams 12 Five Star Schools', 'url': 'https://www.schooldigger.com/go/CO/district/06900/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=06900'}","{'countyName': 'Adams County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Adams+County/search.aspx'}",-31.0,"[{'year': 2020, 'numberOfStudents': 994, 'percentFreeDiscLunch': 78.17, 'percentofAfricanAmericanStudents': 4.73, 'percentofAsianStudents': 1.71, 'percentofHispanicStudents': 78.97, 'percentofIndianStudents': 0.5, 'percentofPacificIslanderStudents': 0.2, 'percentofWhiteStudents': 12.58, 'percentofTwoOrMoreRaceStudents': 1.31, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 58.0, 'pupilTeacherRatio': 17.1, 'numberofAfricanAmericanStudents': 47, 'numberofAsianStudents': 17, 'numberofHispanicStudents': 785, 'numberofIndianStudents': 5, 'numberofPacificIslanderStudents': 2, 'numberofWhiteStudents': 125, 'numberofTwoOrMoreRaceStudents': 13, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 949, 'percentFreeDiscLunch': 76.71, 'percentofAfricanAmericanStudents': 4.11, 'percentofAsianStudents': 1.9, 'percentofHispanicStudents': 79.98, 'percentofIndianStudents': 0.84, 'percentofPacificIslanderStudents': 0.11, 'percentofWhiteStudents': 11.38, 'percentofTwoOrMoreRaceStudents': 1.69, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 57.0, 'pupilTeacherRatio': 16.6, 'numberofAfricanAmericanStudents': 39, 'numberofAsianStudents': 18, 'numberofHispanicStudents': 759, 'numberofIndianStudents': 8, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 108, 'numberofTwoOrMoreRaceStudents': 16, 'numberofUnspecifiedRaceStudents': None}]",True
80480006722,Three Creeks K-8,"{'latLong': {'latitude': 39.866287, 'longitude': -105.221411}, 'street': '19486 West 94th Avenue', 'city': 'Arvada', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80007', 'zip4': '8275', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Arvada/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80007/search.aspx', 'html': '19486 West 94th Avenue<br />Arvada, CO 80007-8275'}",K,8,Elementary,"{'districtID': '0804800', 'districtName': 'Jefferson County School District No. R-1', 'url': 'https://www.schooldigger.com/go/CO/district/04800/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=04800'}","{'countyName': 'Jefferson County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Jefferson+County/search.aspx'}",,"[{'year': 2020, 'numberOfStudents': 912, 'percentFreeDiscLunch': 5.7, 'percentofAfricanAmericanStudents': 1.75, 'percentofAsianStudents': 4.39, 'percentofHispanicStudents': 10.96, 'percentofIndianStudents': 0.11, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 79.61, 'percentofTwoOrMoreRaceStudents': 3.18, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 41.8, 'pupilTeacherRatio': 21.8, 'numberofAfricanAmericanStudents': 16, 'numberofAsianStudents': 40, 'numberofHispanicStudents': 100, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 726, 'numberofTwoOrMoreRaceStudents': 29, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 688, 'percentFreeDiscLunch': 5.52, 'percentofAfricanAmericanStudents': 2.18, 'percentofAsianStudents': 4.36, 'percentofHispanicStudents': 11.34, 'percentofIndianStudents': 0.15, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 78.92, 'percentofTwoOrMoreRaceStudents': 3.05, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 34.8, 'pupilTeacherRatio': 19.7, 'numberofAfricanAmericanStudents': 15, 'numberofAsianStudents': 30, 'numberofHispanicStudents': 78, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 543, 'numberofTwoOrMoreRaceStudents': 21, 'numberofUnspecifiedRaceStudents': None}]",False
80291000034,Thunder Ridge Middle School,"{'latLong': {'latitude': 39.6218, 'longitude': -104.7364}, 'street': '5250 South Picadilly Street', 'city': 'Aurora', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80015', 'zip4': '3300', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Aurora/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80015/search.aspx', 'html': '5250 South Picadilly Street<br />Aurora, CO 80015-3300'}",6,8,Middle,"{'districtID': '0802910', 'districtName': 'Cherry Creek School District No. 5', 'url': 'https://www.schooldigger.com/go/CO/district/02910/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02910'}","{'countyName': 'Arapahoe County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Arapahoe+County/search.aspx'}",-31.0,"[{'year': 2020, 'numberOfStudents': 1254, 'percentFreeDiscLunch': 29.03, 'percentofAfricanAmericanStudents': 10.85, 'percentofAsianStudents': 5.02, 'percentofHispanicStudents': 22.65, 'percentofIndianStudents': 0.48, 'percentofPacificIslanderStudents': 0.24, 'percentofWhiteStudents': 53.83, 'percentofTwoOrMoreRaceStudents': 6.94, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 70.7, 'pupilTeacherRatio': 17.7, 'numberofAfricanAmericanStudents': 136, 'numberofAsianStudents': 63, 'numberofHispanicStudents': 284, 'numberofIndianStudents': 6, 'numberofPacificIslanderStudents': 3, 'numberofWhiteStudents': 675, 'numberofTwoOrMoreRaceStudents': 87, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 1287, 'percentFreeDiscLunch': 28.98, 'percentofAfricanAmericanStudents': 11.81, 'percentofAsianStudents': 5.83, 'percentofHispanicStudents': 19.97, 'percentofIndianStudents': 0.54, 'percentofPacificIslanderStudents': 0.47, 'percentofWhiteStudents': 54.78, 'percentofTwoOrMoreRaceStudents': 6.6, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 74.3, 'pupilTeacherRatio': 17.3, 'numberofAfricanAmericanStudents': 152, 'numberofAsianStudents': 75, 'numberofHispanicStudents': 257, 'numberofIndianStudents': 7, 'numberofPacificIslanderStudents': 6, 'numberofWhiteStudents': 705, 'numberofTwoOrMoreRaceStudents': 85, 'numberofUnspecifiedRaceStudents': None}]",True
80690006740,Thunder Vista P-8,"{'latLong': {'latitude': 39.98877, 'longitude': -105.032791}, 'street': '3461 Preble Creek Parkway', 'city': 'Broomfield', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80023', 'zip4': '8096', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Broomfield/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80023/search.aspx', 'html': '3461 Preble Creek Parkway<br />Broomfield, CO 80023-8096'}",PK,8,Elementary,"{'districtID': '0806900', 'districtName': 'Adams 12 Five Star Schools', 'url': 'https://www.schooldigger.com/go/CO/district/06900/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=06900'}","{'countyName': 'Broomfield County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Broomfield+County/search.aspx'}",,"[{'year': 2020, 'numberOfStudents': 747, 'percentFreeDiscLunch': 2.14, 'percentofAfricanAmericanStudents': 0.67, 'percentofAsianStudents': 7.5, 'percentofHispanicStudents': 8.97, 'percentofIndianStudents': 0.13, 'percentofPacificIslanderStudents': 0.4, 'percentofWhiteStudents': 77.78, 'percentofTwoOrMoreRaceStudents': 4.55, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 37.7, 'pupilTeacherRatio': 19.8, 'numberofAfricanAmericanStudents': 5, 'numberofAsianStudents': 56, 'numberofHispanicStudents': 67, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 3, 'numberofWhiteStudents': 581, 'numberofTwoOrMoreRaceStudents': 34, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 607, 'percentFreeDiscLunch': 1.81, 'percentofAfricanAmericanStudents': 0.82, 'percentofAsianStudents': 5.93, 'percentofHispanicStudents': 9.72, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.33, 'percentofWhiteStudents': 78.75, 'percentofTwoOrMoreRaceStudents': 4.45, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 32.4, 'pupilTeacherRatio': 18.7, 'numberofAfricanAmericanStudents': 5, 'numberofAsianStudents': 36, 'numberofHispanicStudents': 59, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 2, 'numberofWhiteStudents': 478, 'numberofTwoOrMoreRaceStudents': 27, 'numberofUnspecifiedRaceStudents': None}]",False
