schoolid,schoolName,lowGrade,highGrade,schoolLevel,rankMovement,hasBoundary,street,city,state,zip,zip4,latitude,longitude,countyName,districtName,index,numberOfStudents,percentFreeDiscLunch,percentofAfricanAmericanStudents,percentofAsianStudents,percentofHispanicStudents,percentofWhiteStudents,percentofIndianStudents,percentofPacificIslanderStudents,percentofTwoOrMoreRaceStudents,pupilTeacherRatio,year
80336000305,Abraham Lincoln High School,9,12,High,-12.0,True,2285 South Federal Boulevard,Denver,CO,80219,5433,39.6761,-105.0265,Denver County,School District No. 1,0,971.0,90.73,4.02,2.88,88.36,2.99,1.24,0.0,0.51,14.9,2020.0
80336001750,Academia Ana Marie Sandoval,PK,6,Elementary,-13.0,True,3655 Wyandot Street,Denver,CO,80211,2950,39.7675,-105.0155,Denver County,School District No. 1,1,423.0,32.15,0.24,2.13,61.23,33.1,0.47,0.0,2.84,20.4,2020.0
80555001872,Academy High School,9,12,High,-14.0,True,8970 York Street,Thornton,CO,80229,4666,39.85729,-104.958167,Adams County,Mapleton School District No. 1,2,467.0,61.24,1.07,1.07,85.01,9.42,0.21,0.0,3.21,20.9,2020.0
80345000436,Acres Green Elementary School,PK,6,Elementary,-57.0,True,13524 North Acres Green Drive,Littleton,CO,80124,2701,39.5574,-104.8949,Douglas County,Douglas County School District No. Re 1,3,493.0,22.72,0.41,18.86,22.72,49.09,0.61,0.41,7.91,15.9,2020.0
80195000010,Adams City High School,9,12,High,-22.0,True,7200 Quebec Parkway,Commerce City,CO,80022,4824,39.8281,-104.9004,Adams County,School District N. 14,4,1721.0,81.41,1.92,0.35,87.97,8.13,0.41,0.17,1.05,21.3,2020.0
80195000009,Adams City Middle School,6,8,Middle,-38.0,True,4451 East 72nd Avenue,Commerce City,CO,80022,1405,39.8282,-104.9354,Adams County,School District N. 14,5,773.0,82.54,1.16,0.13,87.32,8.8,1.03,0.13,1.42,18.7,2020.0
80480001446,Adams Elementary School,PK,5,Elementary,-68.0,True,6450 West 95th Place,Westminster,CO,80021,6421,39.8698,-105.0655,Jefferson County,Jefferson County School District No. R-1,6,381.0,37.53,3.67,6.56,25.46,59.06,0.26,0.0,4.99,17.0,2020.0
80480000691,Alameda International Junior/Senior High School,7,12,High,-23.0,True,1255 South Wadsworth Blvd,Lakewood,CO,80232,5406,39.6938,-105.0843,Jefferson County,Jefferson County School District No. R-1,9,1117.0,82.54,0.81,5.1,77.98,12.8,0.81,0.09,2.42,14.6,2020.0
80249001403,Alicia Sanchez International School,PK,5,Elementary,-3.0,True,655 Sir Galahad Drive,Lafayette,CO,80026,1979,39.9893,-105.0841,Boulder County,Boulder Valley School District No. Re2,11,360.0,66.11,2.22,5.0,61.67,29.17,0.28,0.0,1.67,11.7,2020.0
80480000692,Allendale Elementary School,PK,5,Elementary,23.0,True,5900 Oak Street,Arvada,CO,80004,4741,39.8048,-105.1182,Jefferson County,Jefferson County School District No. R-1,12,168.0,60.71,4.17,0.0,35.12,57.74,0.6,0.0,2.38,15.2,2020.0
80195000011,Alsup Elementary School,K,5,Elementary,-64.0,True,7101 Birch Street,Commerce City,CO,80022,1822,39.8256,-104.9374,Adams County,School District N. 14,13,415.0,86.27,0.96,0.0,82.89,13.49,0.48,0.48,1.69,15.9,2020.0
80249000122,Angevine Middle School,6,8,Middle,-26.0,True,1150 W  South Boulder Road,Lafayette,CO,80026,2877,39.9899,-105.1041,Boulder County,Boulder Valley School District No. Re2,16,689.0,44.99,1.16,3.77,39.04,49.49,0.87,0.0,5.66,16.4,2020.0
80291001670,Antelope Ridge Elementary School,PK,5,Elementary,-88.0,True,5455 South Tempe Street,Aurora,CO,80015,6575,39.6184,-104.7255,Arapahoe County,Cherry Creek School District No. 5,17,655.0,21.83,7.33,6.11,20.76,58.93,0.46,0.31,6.11,15.8,2020.0
80531000873,Arapahoe High School,9,12,High,-3.0,True,2201 East Dry Creek Road,Centennial,CO,80122,3101,39.5817,-104.9628,Arapahoe County,Littleton School District No. 6,19,2157.0,6.49,1.16,3.48,9.5,80.25,0.56,0.14,4.91,21.4,2020.0
80690001619,Arapahoe Ridge Elementary School,PK,5,Elementary,-49.0,True,13095 Pecos Street,Westminster,CO,80030,1020,39.9353,-105.0072,Adams County,Adams 12 Five Star Schools,20,575.0,43.83,1.39,6.61,40.52,47.48,0.35,0.35,3.3,18.1,2020.0
80249001219,Arapahoe Ridge High School,9,12,High,-39.0,False,6600 Arapahoe Avenue,Boulder,CO,80303,1408,40.0134,-105.1982,Boulder County,Boulder Valley School District No. Re2,21,150.0,62.67,1.33,2.0,59.33,33.33,2.0,0.0,2.0,6.2,2020.0
80234001296,Arkansas Elementary School,PK,5,Elementary,-38.0,True,17301 East Arkansas Ave,Aurora,CO,80017,4204,39.6923,-104.7853,Arapahoe County,Aurora Joint District No. 28,22,418.0,75.6,22.25,4.55,41.15,18.9,0.72,1.67,10.77,16.2,2020.0
80291000183,Arrowhead Elementary School,PK,5,Elementary,-97.0,True,19100 East Bates Avenue,Aurora,CO,80013,2338,39.6642,-104.766,Arapahoe County,Cherry Creek School District No. 5,23,539.0,43.41,13.73,4.82,28.39,43.23,0.93,0.74,8.16,16.7,2020.0
80345001757,Arrowwood Elementary School,PK,6,Elementary,115.0,True,10345 Arrowwood Drive,Highlands Ranch,CO,80130,8825,39.5275,-104.9347,Douglas County,Douglas County School District No. Re 1,24,383.0,16.97,1.04,7.31,19.06,66.84,0.0,0.0,5.74,17.4,2020.0
80480000694,Arvada High School,9,12,High,-14.0,True,7951 West 65th Avenue,Arvada,CO,80004,3318,39.8158,-105.0848,Jefferson County,Jefferson County School District No. R-1,25,768.0,71.88,2.6,3.65,52.34,38.02,0.52,0.39,2.47,15.9,2020.0
80480006489,Arvada K-8,K,8,Elementary,-51.0,True,5751 Balsam Street,Arvada,CO,80002,2332,39.801,-105.0892,Jefferson County,Jefferson County School District No. R-1,26,652.0,82.67,4.14,1.23,58.28,31.29,1.23,0.46,3.37,14.0,2020.0
80480000695,Arvada West High School,9,12,High,-7.0,True,11595 Allendale Drive,Arvada,CO,80004,4483,39.8104,-105.1274,Jefferson County,Jefferson County School District No. R-1,27,1801.0,24.76,1.05,2.67,18.38,73.57,0.22,0.11,4.0,20.6,2020.0
80336000307,Asbury Elementary School,K,5,Elementary,-82.0,True,1320 East Asbury Avenue,Denver,CO,80210,4119,39.6801,-104.9717,Denver County,School District No. 1,28,333.0,29.13,2.7,1.5,23.42,66.97,0.3,0.3,4.8,14.4,2020.0
80336000309,Ashley Elementary School,PK,5,Elementary,-24.0,True,1914 Syracuse Street,Denver,CO,80220,2018,39.7462,-104.8983,Denver County,School District No. 1,29,351.0,86.61,25.64,0.57,59.26,10.83,0.28,0.0,3.42,15.9,2020.0
80249001758,Aspen Creek K-8 School,PK,8,Elementary,-31.0,True,5500 Aspen Creek Drive,Broomfield,CO,80020,6166,39.9469,-105.0567,Broomfield County,Boulder Valley School District No. Re2,30,859.0,14.67,1.16,6.4,13.27,74.27,0.23,0.23,4.42,18.1,2020.0
80291001879,Aspen Crossing Elementary School,PK,5,Elementary,-37.0,True,4655 S Himalaya Street,Centennial,CO,80015,5530,39.6325,-104.7521,Arapahoe County,Cherry Creek School District No. 5,31,612.0,23.04,13.24,9.64,14.05,53.1,0.65,0.33,8.99,18.3,2020.0
80234000056,Aurora Central High School,9,12,High,-18.0,True,11700 East 11th Ave,Aurora,CO,80010,3758,39.7323,-104.8513,Arapahoe County,Aurora Joint District No. 28,32,2027.0,80.76,16.53,5.82,68.72,4.0,0.79,1.38,2.76,18.7,2020.0
80234002009,Aurora Frontier K-8,PK,8,Elementary,15.0,True,3200 S Jericho Way,Aurora,CO,80013,9100,39.6585,-104.7463,Arapahoe County,Aurora Joint District No. 28,33,692.0,41.47,10.12,17.05,30.64,35.12,0.58,0.14,6.36,18.6,2020.0
80234000054,Aurora Hills Middle School,6,8,Middle,-40.0,True,1009 South Uvalda St,Aurora,CO,80012,3407,39.6987,-104.8397,Arapahoe County,Aurora Joint District No. 28,34,777.0,88.16,20.46,4.12,59.2,7.98,1.03,1.54,5.66,17.4,2020.0
80234001674,Aurora Quest K-8,K,8,Elementary,0.0,True,472 South Wheeling St,Aurora,CO,80012,3571,39.7036,-104.8333,Arapahoe County,Aurora Joint District No. 28,35,595.0,34.12,13.45,12.61,20.67,44.54,0.0,0.5,8.24,21.2,2020.0
80234000082,Aurora West College Preparatory Academy,6,12,High,-37.0,True,10100 East 13th Ave,Aurora,CO,80010,3302,39.736,-104.8706,Arapahoe County,Aurora Joint District No. 28,36,1137.0,94.55,10.38,9.32,73.35,3.96,0.44,0.35,2.2,18.7,2020.0
80336000311,Barnum Elementary School,PK,5,Elementary,119.0,True,85 Hooker Street,Denver,CO,80219,1444,39.7177,-105.0295,Denver County,School District No. 1,37,387.0,94.57,2.07,0.0,91.73,3.88,1.03,0.0,1.29,16.6,2020.0
80345006159,Bear Canyon Elementary School,PK,6,Elementary,96.0,True,9660 Salford Lane,Highlands Ranch,CO,80126,3517,39.5406,-104.9815,Douglas County,Douglas County School District No. Re 1,39,492.0,9.55,0.81,3.05,8.94,81.3,0.41,0.0,5.49,17.8,2020.0
80249000099,Bear Creek Elementary School,K,5,Elementary,4.0,True,2500 Table Mesa Drive,Boulder,CO,80305,5746,39.9804,-105.2632,Boulder County,Boulder Valley School District No. Re2,40,400.0,2.25,0.5,10.25,5.25,74.75,0.0,0.0,9.25,17.8,2020.0
80480000697,Bear Creek High School,9,12,High,-9.0,True,9800 West Dartmouth Place,Lakewood,CO,80227,4332,39.6584,-105.1101,Jefferson County,Jefferson County School District No. R-1,41,1514.0,42.47,1.32,7.4,41.15,45.77,0.79,0.2,3.37,19.1,2020.0
80480000696,Bear Creek K-8 School,K,8,Elementary,-85.0,True,9601 West Dartmouth Place,Lakewood,CO,80227,4409,39.6603,-105.1047,Jefferson County,Jefferson County School District No. R-1,42,1007.0,48.56,1.29,7.15,39.32,45.78,0.99,0.2,5.26,17.7,2020.0
80480000698,Bell Middle School,6,8,Middle,-22.0,True,1001 Ulysses Street,Golden,CO,80401,2660,39.7337,-105.1952,Jefferson County,Jefferson County School District No. R-1,44,927.0,30.1,1.51,1.94,17.04,74.87,1.19,0.22,3.24,20.4,2020.0
80291000184,Belleview Elementary School,PK,5,Elementary,-20.0,True,4851 South Dayton Street,Greenwood Village,CO,80111,1303,39.6284,-104.8771,Arapahoe County,Cherry Creek School District No. 5,45,586.0,19.11,3.24,31.57,10.07,47.78,0.17,0.0,7.17,15.9,2020.0
80480000699,Belmar School of Integrated Arts,K,5,Elementary,-42.0,True,885 South Garrison Street,Lakewood,CO,80226,4126,39.7012,-105.1014,Jefferson County,Jefferson County School District No. R-1,46,232.0,58.62,3.88,3.88,35.78,51.29,1.29,0.0,3.88,12.7,2020.0
80480001603,Bergen Valley Intermediate School,3,5,Elementary,1.0,True,1422 Sugarbush Drive,Evergreen,CO,80439,9499,39.6923,-105.3497,Jefferson County,Jefferson County School District No. R-1,48,280.0,4.64,1.43,0.36,6.43,89.29,0.0,0.0,2.5,17.8,2020.0
80249000100,Birch Elementary School,PK,5,Elementary,27.0,True,1035 Birch,Broomfield,CO,80020,1442,39.9304,-105.0595,Broomfield County,Boulder Valley School District No. Re2,51,396.0,28.79,0.76,6.06,25.51,65.15,0.0,0.0,2.53,15.8,2020.0
80291006544,Black Forest Hills Elementary School,PK,5,Elementary,-19.0,True,25233 E. Glasgow Dr,Aurora,CO,80016,1699,39.5852,-104.6946,Arapahoe County,Cherry Creek School District No. 5,52,603.0,6.3,5.97,8.79,12.11,63.18,0.33,0.0,9.62,18.5,2020.0
80537006409,Black Rock Elementary,PK,5,Elementary,-14.0,True,2000 Mountain View Blvd,Erie,CO,80516,4714,40.0061,-105.0156,Weld County,St. Vrain Valley School District No. Re1J,53,579.0,3.8,0.52,3.8,9.67,81.0,0.17,0.0,4.84,18.5,2020.0
80480001919,Blue Heron Elementary School,PK,5,Elementary,-124.0,True,5987 West Dorado Drive,Littleton,CO,80123,6314,39.6132,-105.0624,Jefferson County,Jefferson County School District No. R-1,54,399.0,22.81,0.25,16.04,15.79,61.15,1.25,0.0,5.51,15.5,2020.0
80249001630,Boulder Community School/Integrated Studies,K,5,Elementary,36.0,True,3995 East Aurora Avenue,Boulder,CO,80303,2543,40.004245,-105.243619,Boulder County,Boulder Valley School District No. Re2,56,307.0,14.01,0.98,1.63,8.14,82.41,0.0,0.33,6.51,18.9,2020.0
80249000101,Boulder High School,9,12,High,-3.0,True,1604 Arapahoe Avenue,Boulder,CO,80302,6312,40.0136,-105.2736,Boulder County,Boulder Valley School District No. Re2,57,2153.0,23.41,0.93,3.81,23.22,66.28,0.51,0.0,5.25,20.7,2020.0
80480000913,Bradford K8 North,5,8,Middle,57.0,True,2 Woodruff,Littleton,CO,80127,2233,39.5832,-105.1678,Jefferson County,Jefferson County School District No. R-1,58,352.0,4.26,1.42,0.85,5.68,88.07,0.28,0.0,3.69,18.4,2020.0
80336000317,Bradley International School,PK,5,Elementary,-27.0,True,3051 South Elm Street,Denver,CO,80222,7339,39.6634,-104.9298,Denver County,School District No. 1,60,569.0,35.5,11.25,2.46,21.62,55.71,0.7,0.0,8.26,16.8,2020.0
80258006549,Brantner Elementary School,PK,5,Elementary,-172.0,True,7800 E. 133rd Avenue,Thornton,CO,80602,8471,39.937502,-104.897042,Adams County,School District 27J,62,693.0,14.86,1.01,7.22,28.14,59.6,0.29,0.0,3.75,21.5,2020.0
80258000144,Brighton High School,9,12,High,-18.0,True,270 South 8th Avenue,Brighton,CO,80601,2132,39.9812,-104.8119,Adams County,School District 27J,63,1816.0,36.51,0.88,0.88,52.97,41.52,0.5,0.28,2.97,21.0,2020.0
80336000318,Bromwell Elementary School,PK,5,Elementary,-19.0,True,2500 East 4th Avenue,Denver,CO,80206,4214,39.7222,-104.957,Denver County,School District No. 1,64,332.0,11.75,3.01,2.71,11.75,73.19,0.3,0.0,9.04,18.1,2020.0
80249000102,Broomfield Heights Middle School,6,8,Middle,-46.0,True,1555 Daphne Street,Broomfield,CO,80020,1161,39.9376,-105.0779,Broomfield County,Boulder Valley School District No. Re2,65,564.0,29.96,1.6,2.13,24.82,65.07,0.18,0.18,6.03,16.3,2020.0
80249000103,Broomfield High School,9,12,High,-1.0,True,1 Eagle Way,Broomfield,CO,80020,3532,39.93,-105.075,Broomfield County,Boulder Valley School District No. Re2,66,1564.0,15.98,1.28,3.52,19.82,71.04,0.38,0.13,3.84,21.3,2020.0
80336000319,Brown International Academy,PK,5,Elementary,-29.0,True,2550 Lowell Blvd,Denver,CO,80211,4429,39.7545,-105.0342,Denver County,School District No. 1,67,636.0,31.29,4.09,2.52,27.04,60.53,1.57,0.16,4.09,16.2,2020.0
80336001869,Bruce Randolph School,6,12,High,-23.0,True,3955 Steele Street,Denver,CO,80205,3613,39.7721,-104.9513,Denver County,School District No. 1,68,777.0,90.6,6.31,0.26,89.7,1.93,0.13,0.0,1.67,14.1,2020.0
80336000320,Bryant Webster Dual Language Ece-8 School,PK,8,Elementary,17.0,True,3635 Quivas St,Denver,CO,80211,3051,39.7674,-105.0084,Denver County,School District No. 1,69,413.0,76.27,0.0,0.24,87.65,8.72,0.73,0.0,2.66,15.4,2020.0
80345001577,Buffalo Ridge Elementary School,PK,5,Elementary,58.0,True,7075 North Shoreham Drive,Castle Rock,CO,80108,8244,39.4659,-104.8942,Douglas County,Douglas County School District No. Re 1,70,442.0,7.92,0.68,2.94,11.31,78.28,0.68,0.0,6.11,17.9,2020.0
80291006301,Buffalo Trail Elementary School,PK,6,Elementary,-54.0,True,24300 East Progress Drive,Aurora,CO,80016,5930,39.6212,-104.7046,Arapahoe County,Cherry Creek School District No. 5,71,661.0,19.97,10.89,7.26,17.85,52.8,0.15,0.61,10.44,16.6,2020.0
80480000702,Campbell Elementary School,K,5,Elementary,-52.0,True,6500 Oak Street,Arvada,CO,80004,2730,39.8158,-105.1181,Jefferson County,Jefferson County School District No. R-1,72,225.0,42.22,0.44,1.33,14.22,78.67,0.44,0.0,4.89,15.7,2020.0
80291000185,Campus Middle School,6,8,Middle,15.0,True,4785 South Dayton Street,Greenwood Village,CO,80111,1302,39.6295,-104.8775,Arapahoe County,Cherry Creek School District No. 5,73,1516.0,13.65,3.03,16.23,11.81,60.88,0.46,0.2,7.39,19.3,2020.0
80291001831,Canyon Creek Elementary School,PK,5,Elementary,-86.0,True,6070 South Versailles Parkway,Aurora,CO,80015,6751,39.6058,-104.7196,Arapahoe County,Cherry Creek School District No. 5,74,494.0,27.73,10.73,6.07,18.42,55.67,0.4,0.2,8.5,15.5,2020.0
80336000322,Career Education Center Early College,9,12,High,5.0,False,2650 Eliot Street,Denver,CO,80211,4711,39.7553,-105.0227,Denver County,School District No. 1,75,491.0,82.08,0.81,1.02,94.09,3.26,0.2,0.0,0.61,12.4,2020.0
80480000703,Carmody Middle School,6,8,Middle,-50.0,True,2050 S Kipling Street,Lakewood,CO,80227,2122,39.6796,-105.1087,Jefferson County,Jefferson County School District No. R-1,76,784.0,51.66,2.3,3.44,37.63,52.3,0.64,0.26,3.44,19.3,2020.0
80336000323,Carson Elementary School,PK,5,Elementary,11.0,True,5420 East 1st Avenue,Denver,CO,80220,5801,39.7174,-104.9242,Denver County,School District No. 1,77,465.0,12.04,5.16,3.23,9.03,73.76,0.0,0.0,8.82,16.0,2020.0
80249000106,Casey Middle School,6,8,Middle,-19.0,True,1301 High Street,Boulder,CO,80304,4133,40.0232,-105.2799,Boulder County,Boulder Valley School District No. Re2,78,639.0,42.1,0.78,2.35,38.97,53.52,0.16,0.16,4.07,14.8,2020.0
80345001918,Castle View High School,9,12,High,-4.0,True,5254 North Meadows Dr,Castle Rock,CO,80109,8402,39.4129,-104.8936,Douglas County,Douglas County School District No. Re 1,79,2183.0,12.14,1.33,2.38,15.85,75.36,0.78,0.09,4.21,21.2,2020.0
80336000424,Castro Elementary School,K,5,Elementary,-87.0,True,845 South Lowell Boulevard,Denver,CO,80219,3369,39.7016,-105.0352,Denver County,School District No. 1,80,357.0,93.56,5.32,4.48,84.87,4.48,0.28,0.0,0.56,14.1,2020.0
80249000107,Centaurus High School,9,12,High,3.0,True,10300 South Boulder Road,Lafayette,CO,80026,1402,39.9863,-105.1126,Boulder County,Boulder Valley School District No. Re2,81,1453.0,29.18,0.89,3.23,31.87,59.88,0.14,0.0,3.99,18.4,2020.0
80336000324,Centennial A School For Expeditionary Learning,PK,5,Elementary,37.0,True,4665 Raleigh Street,Denver,CO,80212,2560,39.7813,-105.0422,Denver County,School District No. 1,82,451.0,34.37,1.77,0.89,39.91,52.99,0.0,0.0,4.43,14.5,2020.0
80531000874,Centennial Academy Of Fine Arts Education,K,5,Elementary,18.0,True,3306 West Berry Avenue,Littleton,CO,80123,6601,39.6164,-105.0301,Arapahoe County,Littleton School District No. 6,83,499.0,42.89,1.0,2.4,36.67,53.51,0.0,0.0,6.41,14.6,2020.0
80690001173,Centennial Elementary School,PK,5,Elementary,-90.0,True,13200 Westlake Drive,Broomfield,CO,80020,5231,39.9347,-105.0229,Broomfield County,Adams 12 Five Star Schools,84,497.0,70.42,0.4,2.62,55.53,39.03,0.6,0.0,1.81,18.7,2020.0
80249000108,Centennial Middle School,6,8,Middle,16.0,True,2205 Norwood Avenue,Boulder,CO,80304,1332,40.0448,-105.2685,Boulder County,Boulder Valley School District No. Re2,85,637.0,25.12,0.94,4.4,22.45,66.41,0.47,0.0,5.34,17.8,2020.0
80336006477,Center For Talent Development At Greenlee,PK,5,Elementary,6.0,True,1150 Lipan Street,Denver,CO,80204,3506,39.7347,-105.0012,Denver County,School District No. 1,86,299.0,87.96,26.09,2.01,54.85,12.37,0.67,1.0,3.01,13.4,2020.0
80195000012,Central Elementary School,K,5,Elementary,-2.0,True,6450 Holly Street,Commerce City,CO,80022,2506,39.8138,-104.9213,Adams County,School District N. 14,87,442.0,89.14,7.92,0.23,79.41,10.41,0.23,0.23,1.58,16.6,2020.0
80234001388,Century Elementary School,PK,5,Elementary,-64.0,True,2500 South Granby Way,Aurora,CO,80014,2527,39.6709,-104.8131,Arapahoe County,Aurora Joint District No. 28,88,285.0,78.6,26.32,6.32,35.44,21.05,0.35,0.35,10.18,16.1,2020.0
80690001620,Century Middle School,6,8,Middle,-22.0,True,13000 Lafayette Street,Thornton,CO,80241,1804,39.9322,-104.9672,Adams County,Adams 12 Five Star Schools,89,918.0,36.06,2.07,5.45,32.68,56.1,0.76,0.0,2.94,17.7,2020.0
80345001578,Chaparral High School,9,12,High,-1.0,True,15655 Brookstone Drive,Parker,CO,80138,3553,39.5407,-104.8083,Douglas County,Douglas County School District No. Re 1,90,2193.0,13.32,1.92,3.83,15.37,72.96,0.41,0.36,5.15,20.1,2020.0
80378000486,Charles Hay World School,K,6,Elementary,-31.0,True,1221 E Eastman Ave,Englewood,CO,80113,2921,39.658773,-104.972976,Arapahoe County,Englewood School District No. 1,91,332.0,51.51,4.22,0.9,30.72,57.53,0.0,0.3,6.33,14.6,2020.0
80336000400,Charles M. Schenck (Cms) Community School,K,5,Elementary,61.0,True,1300 South Lowell Boulevard,Denver,CO,80219,3844,39.6927,-105.0341,Denver County,School District No. 1,92,321.0,93.46,2.49,3.12,91.59,1.87,0.31,0.0,0.62,15.4,2020.0
80480001383,Chatfield High School,9,12,High,-6.0,True,7227 South Simms Street,Littleton,CO,80127,3245,39.5871,-105.1316,Jefferson County,Jefferson County School District No. R-1,93,1842.0,11.45,0.22,2.06,13.03,81.0,0.27,0.05,3.37,20.0,2020.0
80336000325,Cheltenham Elementary School,PK,5,Elementary,15.0,True,1580 Julian Street,Denver,CO,80204,1617,39.7422,-105.0307,Denver County,School District No. 1,94,333.0,90.39,15.62,2.1,71.47,6.01,1.8,0.9,2.1,11.0,2020.0
80345001497,Cherokee Trail Elementary School,PK,6,Elementary,108.0,True,17302 Clarke Farms Drive,Parker,CO,80134,9141,39.5252,-104.7866,Douglas County,Douglas County School District No. Re 1,95,564.0,16.31,1.6,7.27,18.09,64.54,1.06,0.18,7.27,18.8,2020.0
80291001951,Cherokee Trail High School,9,12,High,-1.0,True,25901 Arapahoe Parkway,Aurora,CO,80016,2022,39.5921,-104.6865,Arapahoe County,Cherry Creek School District No. 5,96,2818.0,13.48,9.37,9.08,15.86,58.55,0.35,0.14,6.64,19.3,2020.0
80378000488,Cherrelyn Elementary School,K,6,Elementary,-49.0,True,4500 S Lincoln St,Englewood,CO,80113,,39.633889,-104.986056,Arapahoe County,Englewood School District No. 1,97,233.0,65.24,2.15,2.15,35.62,52.36,0.0,0.43,7.3,13.2,2020.0
80291000186,Cherry Creek High School,9,12,High,-5.0,True,9300 East Union Avenue,Greenwood Village,CO,80111,1306,39.6299,-104.8816,Arapahoe County,Cherry Creek School District No. 5,98,3806.0,13.27,3.31,12.74,13.72,65.37,0.24,0.11,4.52,20.8,2020.0
80690001290,Cherry Drive Elementary School,PK,5,Elementary,-9.0,True,11500 Cherry Drive,Thornton,CO,80233,2732,39.9019,-104.9289,Adams County,Adams 12 Five Star Schools,99,375.0,43.73,0.53,4.53,42.67,49.6,0.27,0.0,2.4,20.3,2020.0
80291000187,Cherry Hills Village Elementary School,PK,5,Elementary,-6.0,True,2400 East Quincy Avenue,Cherry Hills Village,CO,80110,4955,39.6392,-104.9589,Arapahoe County,Cherry Creek School District No. 5,100,531.0,4.14,0.94,5.46,6.59,80.04,0.94,0.0,6.03,16.3,2020.0
80291001297,Cimarron Elementary School,PK,5,Elementary,55.0,True,17373 East Lehigh Pl,Aurora,CO,80013,3070,39.6489,-104.7846,Arapahoe County,Cherry Creek School District No. 5,101,463.0,54.86,17.28,2.59,30.89,36.07,0.43,0.0,12.74,15.1,2020.0
80345006404,Cimarron Middle,6,8,Middle,47.0,True,22219 Hilltop Road,Parker,CO,80134,6312,39.495274,-104.724562,Douglas County,Douglas County School District No. Re 1,102,1293.0,9.2,1.01,1.7,13.15,77.26,0.15,0.15,6.57,20.5,2020.0
80378000489,Clayton Elementary School,K,6,Elementary,-29.0,True,475 W Union Avenue,Englewood,CO,80110,5623,39.63234,-104.993551,Arapahoe County,Englewood School District No. 1,103,420.0,70.0,3.1,1.19,46.43,42.62,0.24,0.0,6.43,13.4,2020.0
80300000217,Clear Creek High School,9,12,High,-50.0,True,185 Beaver Brook Canyon Dr.,Evergreen,CO,80439,4920,39.715839,-105.403852,Clear Creek County,Clear Creek School District No. Re-1,104,216.0,19.91,0.93,0.46,11.57,82.41,0.93,0.46,3.24,14.4,2020.0
80300006157,Clear Creek Middle School,7,8,Middle,-39.0,True,185 Beaver Brook Canyon Road,Evergreen,CO,80439,4920,39.715839,-105.403852,Clear Creek County,Clear Creek School District No. Re-1,105,107.0,23.36,0.93,0.0,8.41,85.98,1.87,0.0,2.8,15.0,2020.0
80234000057,Clyde Miller K-8,PK,8,Elementary,-63.0,True,1701 Espana St,Aurora,CO,80011,5348,39.746,-104.7578,Adams County,Aurora Joint District No. 28,106,472.0,77.75,9.53,2.75,71.82,8.69,0.21,0.64,6.36,17.0,2020.0
80480000704,Coal Creek Canyon K-8 Elementary School,K,8,Elementary,-59.0,True,11719 Ranch Elsie Road,Golden,CO,80403,7300,39.9026,-105.3559,Jefferson County,Jefferson County School District No. R-1,107,149.0,13.42,0.67,1.34,6.04,90.6,0.0,0.0,1.34,13.5,2020.0
80249001376,Coal Creek Elementary School,K,5,Elementary,-22.0,True,801 West Tamarisk Street,Louisville,CO,80027,1051,39.9828,-105.1577,Boulder County,Boulder Valley School District No. Re2,108,389.0,8.48,0.26,3.34,9.51,78.92,0.26,0.0,7.71,16.6,2020.0
80336006364,Cole Arts And Science Academy,PK,5,Elementary,-76.0,True,3240 Humboldt Street,Denver,CO,80205,3934,39.7627,-104.969,Denver County,School District No. 1,109,320.0,89.69,17.5,0.62,70.94,8.12,0.0,0.0,2.81,14.0,2020.0
80336000327,Colfax Elementary School,PK,5,Elementary,-42.0,True,1526 Tennyson Street,Denver,CO,80204,1230,39.741,-105.0437,Denver County,School District No. 1,110,293.0,89.42,16.04,0.34,70.99,10.58,1.37,0.0,0.68,13.4,2020.0
80336000328,College View Elementary School,PK,5,Elementary,-108.0,True,2675 South Decatur Street,Denver,CO,80219,6031,39.668,-105.0235,Denver County,School District No. 1,111,427.0,94.61,5.39,4.92,83.37,4.68,1.17,0.23,0.23,15.6,2020.0
80336006515,Collegiate Preparatory Academy,9,12,High,-8.0,True,5290 Kittredge Street,Denver,CO,80239,,39.788827,-104.800358,Denver County,School District No. 1,112,364.0,74.18,26.37,2.2,60.71,2.75,1.1,3.3,3.57,17.7,2020.0
80378001310,Colorado's Finest High School Of Choice,9,12,High,-21.0,False,300 W Chenango,Englewood,CO,80110,1008,39.627114,-104.991295,Arapahoe County,Englewood School District No. 1,114,299.0,42.14,2.01,0.0,33.78,61.2,0.33,0.0,2.68,14.7,2020.0
80480000705,Colorow Elementary School,PK,5,Elementary,77.0,True,6317 South Estes Street,Littleton,CO,80123,3382,39.6019,-105.0976,Jefferson County,Jefferson County School District No. R-1,115,206.0,48.06,0.97,0.49,18.93,72.82,0.0,0.49,6.31,13.3,2020.0
80234001322,Columbia Middle School,6,8,Middle,-44.0,True,17600 East Columbia Ave,Aurora,CO,80013,4401,39.6596,-104.7828,Arapahoe County,Aurora Joint District No. 28,116,727.0,67.26,16.78,2.89,45.67,23.25,0.69,0.14,10.59,19.0,2020.0
80336000329,Columbian Elementary School,PK,5,Elementary,-24.0,True,2925 West 40th Avenue,Denver,CO,80211,2076,39.7726,-105.0236,Denver County,School District No. 1,117,241.0,83.4,5.81,0.83,76.35,13.28,1.66,0.41,1.66,11.1,2020.0
